id,year,statistic,name,team,value,top_25
997,1979,,Chet Lemon,Chicago,44.0,Top 25
998,1979,,George Brett,Kansas City,212.0,Top 25
999,1979,,Gorman Thomas,Milwaukee,45.0,Top 25
1000,1979,,Darrell Porter,Kansas City,0.429,Top 25
1001,1979,,Don Baylor,California,139.0,Top 25
1002,1979,,Don Baylor,California,120.0,Top 25
1003,1979,,Fred Lynn,Boston,0.637,Top 25
1004,1979,,Willie Wilson,Kansas City,83.0,Top 25
1005,1979,,Jim Rice,Boston,369.0,Top 25
1006,1979,,George Brett,Kansas City,20.0,Top 25
1007,1980,,Willie Randolph,New York,119.0,Top 25
1008,1980,,George Brett,Kansas City,0.39,Top 25
1009,1980,,Robin Yount,Milwaukee,49.0,Top 25
1010,1980,,Willie Wilson,Kansas City,230.0,Top 25
1011,1980,,Ben Oglivie,Milwaukee,41.0,Top 25
1012,1980,,Reggie Jackson,New York,41.0,Top 25
1013,1980,,George Brett,Kansas City,0.461,Top 25
1014,1980,,Cecil Cooper,Milwaukee,122.0,Top 25
1015,1980,,Willie Wilson,Kansas City,133.0,Top 25
1016,1980,,George Brett,Kansas City,0.664,Top 25
1017,1980,,Rickey Henderson,Oakland,100.0,Top 25
1018,1980,,Cecil Cooper,Milwaukee,335.0,Top 25
1019,1980,,Alfredo Griffin,Toronto,15.0,Top 25
1020,1980,,Willie Wilson,Kansas City,15.0,Top 25
1021,1981,,Dwight Evans,Boston,85.0,Top 25
1022,1981,,Carney Lansford,Boston,0.336,Top 25
1023,1981,,Cecil Cooper,Milwaukee,35.0,Top 25
1024,1981,,Rickey Henderson,Oakland,135.0,Top 25
1025,1981,,Tony Armas,Oakland,22.0,Top 25
1026,1981,,Dwight Evans,Boston,22.0,Top 25
1027,1981,,Bobby Grich,California,22.0,Top 25
1028,1981,,Eddie Murray,Baltimore,22.0,Top 25
1029,1981,,Mike Hargrove,Cleveland,0.432,Top 25
1030,1981,,Eddie Murray,Baltimore,78.0,Top 25
1031,1981,,Rickey Henderson,Oakland,89.0,Top 25
1032,1981,,Bobby Grich,California,0.543,Top 25
1033,1981,,Rickey Henderson,Oakland,56.0,Top 25
1034,1981,,Dwight Evans,Boston,215.0,Top 25
1035,1981,,John Castino,Minnesota,9.0,Top 25
1036,1982,,Rickey Henderson,Oakland,116.0,Top 25
1037,1982,,Willie Wilson,Kansas City,0.332,Top 25
1038,1982,,Hal McRae,Kansas City,46.0,Top 25
1039,1982,,Robin Yount,Milwaukee,46.0,Top 25
1040,1982,,Robin Yount,Milwaukee,210.0,Top 25
1041,1982,,Reggie Jackson,California,39.0,Top 25
1042,1982,,Gorman Thomas,Milwaukee,39.0,Top 25
1043,1982,,Dwight Evans,Boston,0.403,Top 25
1044,1982,,Hal McRae,Kansas City,133.0,Top 25
1045,1982,,Paul Molitor,Milwaukee,136.0,Top 25
1046,1982,,Robin Yount,Milwaukee,0.578,Top 25
1047,1982,,Rickey Henderson,Oakland,130.0,Top 25
1048,1982,,Robin Yount,Milwaukee,367.0,Top 25
1049,1982,,Willie Wilson,Kansas City,15.0,Top 25
1050,1983,,Rickey Henderson,Oakland,103.0,Top 25
1051,1983,,Wade Boggs,Boston,0.361,Top 25
1052,1983,,"Cal Ripken, Jr.",Baltimore,47.0,Top 25
1053,1983,,"Cal Ripken, Jr.",Baltimore,211.0,Top 25
1054,1983,,Jim Rice,Boston,39.0,Top 25
1055,1983,,Wade Boggs,Boston,0.449,Top 25
1056,1983,,Cecil Cooper,Milwaukee,126.0,Top 25
1057,1983,,Jim Rice,Boston,126.0,Top 25
1058,1983,,"Cal Ripken, Jr.",Baltimore,121.0,Top 25
1059,1983,,George Brett,Kansas City,0.563,Top 25
1060,1983,,Rickey Henderson,Oakland,108.0,Top 25
1061,1983,,Jim Rice,Boston,344.0,Top 25
1062,1983,,Robin Yount,Milwaukee,10.0,Top 25
1063,1984,,Eddie Murray,Baltimore,107.0,Top 25
1064,1984,,Don Mattingly,New York,0.343,Top 25
1065,1984,,Don Mattingly,New York,44.0,Top 25
1066,1984,,Don Mattingly,New York,207.0,Top 25
1067,1984,,Tony Armas,Boston,43.0,Top 25
1068,1984,,Eddie Murray,Baltimore,0.415,Top 25
1069,1984,,Tony Armas,Boston,123.0,Top 25
1070,1984,,Dwight Evans,Boston,121.0,Top 25
1071,1984,,Harold Baines,Chicago,0.541,Top 25
1072,1984,,Rickey Henderson,Oakland,66.0,Top 25
1073,1984,,Tony Armas,Boston,339.0,Top 25
1074,1984,,Dave Collins,Toronto,15.0,Top 25
1075,1984,,Lloyd Moseby,Toronto,15.0,Top 25
1076,1985,,Dwight Evans,Boston,114.0,Top 25
1077,1985,,Wade Boggs,Boston,0.368,Top 25
1078,1985,,Don Mattingly,New York,48.0,Top 25
1079,1985,,Wade Boggs,Boston,240.0,Top 25
1080,1985,,Darrell Evans,Detroit,40.0,Top 25
1081,1985,,Wade Boggs,Boston,0.452,Top 25
1082,1985,,Don Mattingly,New York,145.0,Top 25
1083,1985,,Rickey Henderson,New York,146.0,Top 25
1084,1985,,George Brett,Kansas City,0.585,Top 25
1085,1985,,Rickey Henderson,New York,80.0,Top 25
1086,1985,,Don Mattingly,New York,370.0,Top 25
1087,1985,,Willie Wilson,Kansas City,21.0,Top 25
1088,1986,,Wade Boggs,Boston,106.0,Top 25
1089,1986,,Wade Boggs,Boston,0.357,Top 25
1090,1986,,Don Mattingly,New York,53.0,Top 25
1091,1986,,Don Mattingly,New York,238.0,Top 25
1092,1986,,Jesse Barfield,Toronto,40.0,Top 25
1093,1986,,Wade Boggs,Boston,0.455,Top 25
1094,1986,,Joe Carter,Cleveland,121.0,Top 25
1095,1986,,Rickey Henderson,New York,130.0,Top 25
1096,1986,,Don Mattingly,New York,0.573,Top 25
1097,1986,,Rickey Henderson,New York,87.0,Top 25
1098,1986,,Don Mattingly,New York,388.0,Top 25
1099,1987,,Dwight Evans,Boston,106.0,Top 25
1100,1987,,Wade Boggs,Boston,0.363,Top 25
1101,1987,,Paul Molitor,Milwaukee,41.0,Top 25
1102,1987,,Kirby Puckett,Minnesota,207.0,Top 25
1103,1987,,Kevin Seitzer,Kansas City,207.0,Top 25
1104,1987,,Mark McGwire,Oakland,49.0,Top 25
1105,1987,,Wade Boggs,Boston,0.467,Top 25
1106,1987,,George Bell,Toronto,134.0,Top 25
1107,1987,,Paul Molitor,Milwaukee,114.0,Top 25
1108,1987,,Mark McGwire,Oakland,0.618,Top 25
1109,1987,,Harold Reynolds,Seattle,67.0,Top 25
1110,1987,,George Bell,Toronto,369.0,Top 25
1111,1988,,Wade Boggs,Boston,125.0,Top 25
1112,1988,,Wade Boggs,Boston,0.366,Top 25
1113,1988,,Wade Boggs,Boston,45.0,Top 25
1114,1988,,Kirby Puckett,Minnesota,234.0,Top 25
1115,1988,,Jose Canseco,Oakland,42.0,Top 25
1116,1988,,Wade Boggs,Boston,0.48,Top 25
1117,1988,,Jose Canseco,Oakland,124.0,Top 25
1118,1988,,Wade Boggs,Boston,128.0,Top 25
1119,1988,,Jose Canseco,Oakland,0.569,Top 25
1120,1988,,Rickey Henderson,New York,93.0,Top 25
1121,1988,,Kirby Puckett,Minnesota,358.0,Top 25
1122,1988,,Harold Reynolds,Seattle,11.0,Top 25
1123,1988,,Willie Wilson,Kansas City,11.0,Top 25
1124,1989,,Rickey Henderson,New York,126.0,Top 25
1125,1989,,Rickey Henderson,Oakland,126.0,Top 25
1126,1989,,Kirby Puckett,Minnesota,0.339,Top 25
1127,1989,,Wade Boggs,Boston,51.0,Top 25
1128,1989,,Kirby Puckett,Minnesota,215.0,Top 25
1129,1989,,Fred McGriff,Toronto,36.0,Top 25
1130,1989,,Wade Boggs,Boston,0.434,Top 25
1131,1989,,Ruben Sierra,Texas,119.0,Top 25
1132,1989,,Wade Boggs,Boston,113.0,Top 25
1133,1989,,Rickey Henderson,New York,113.0,Top 25
1134,1989,,Rickey Henderson,Oakland,113.0,Top 25
1135,1989,,Ruben Sierra,Texas,0.543,Top 25
1136,1989,,Rickey Henderson,New York,77.0,Top 25
1137,1989,,Rickey Henderson,Oakland,77.0,Top 25
1138,1989,,Ruben Sierra,Texas,344.0,Top 25
1139,1990,,Mark McGwire,Oakland,110.0,Top 25
1140,1990,,George Brett,Kansas City,0.329,Top 25
1141,1990,,George Brett,Kansas City,45.0,Top 25
1142,1990,,Jody Reed,Boston,45.0,Top 25
1143,1990,,Rafael Palmeiro,Texas,191.0,Top 25
1144,1990,,Cecil Fielder,Detroit,51.0,Top 25
1145,1990,,Rickey Henderson,Oakland,0.441,Top 25
1146,1990,,Cecil Fielder,Detroit,132.0,Top 25
1147,1990,,Rickey Henderson,Oakland,119.0,Top 25
1148,1990,,Cecil Fielder,Detroit,0.592,Top 25
1149,1990,,Rickey Henderson,Oakland,65.0,Top 25
1150,1990,,Cecil Fielder,Detroit,339.0,Top 25
1151,1991,,Frank Thomas,Chicago,138.0,Top 25
1152,1991,,Julio Franco,Texas,0.341,Top 25
1153,1991,,Rafael Palmeiro,Texas,49.0,Top 25
1154,1991,,Paul Molitor,Milwaukee,216.0,Top 25
1155,1991,,Jose Canseco,Oakland,44.0,Top 25
1156,1991,,Cecil Fielder,Detroit,44.0,Top 25
1157,1991,,Frank Thomas,Chicago,0.454,Top 25
1158,1991,,Cecil Fielder,Detroit,133.0,Top 25
1159,1991,,Paul Molitor,Milwaukee,133.0,Top 25
1160,1991,,Danny Tartabull,Kansas City,0.593,Top 25
1161,1991,,Rickey Henderson,Oakland,58.0,Top 25
1162,1991,,"Cal Ripken, Jr.",Baltimore,368.0,Top 25
1163,1991,,Lance Johnson,Chicago,12.0,Top 25
1164,1992,,Mickey Tettleton,Detroit,122.0,Top 25
1165,1992,,Frank Thomas,Chicago,122.0,Top 25
1166,1992,,Edgar Martinez,Seattle,0.343,Top 25
1167,1992,,Edgar Martinez,Seattle,46.0,Top 25
1168,1992,,Frank Thomas,Chicago,46.0,Top 25
1169,1992,,Kirby Puckett,Minnesota,210.0,Top 25
1170,1992,,Juan Gonzalez,Texas,43.0,Top 25
1171,1992,,Frank Thomas,Chicago,0.446,Top 25
1172,1992,,Cecil Fielder,Detroit,124.0,Top 25
1173,1992,,Tony Phillips,Detroit,114.0,Top 25
1174,1992,,Mark McGwire,Oakland,0.585,Top 25
1175,1992,,Kenny Lofton,Cleveland,66.0,Top 25
1176,1992,,Kirby Puckett,Minnesota,313.0,Top 25
1177,1993,,Tony Phillips,Detroit,132.0,Top 25
1178,1993,,John Olerud,Toronto,0.363,Top 25
1179,1993,,John Olerud,Toronto,54.0,Top 25
1180,1993,,Paul Molitor,Toronto,211.0,Top 25
1181,1993,,Juan Gonzalez,Texas,46.0,Top 25
1182,1993,,John Olerud,Toronto,0.478,Top 25
1183,1993,,Albert Belle,Cleveland,129.0,Top 25
1184,1993,,Rafael Palmeiro,Texas,124.0,Top 25
1185,1993,,Juan Gonzalez,Texas,0.632,Top 25
1186,1993,,Kenny Lofton,Cleveland,70.0,Top 25
1187,1993,,"Ken Griffey, Jr.",Seattle,359.0,Top 25
1188,1994,,Frank Thomas,Chicago,109.0,Top 25
1189,1994,,Paul O'Neill,New York,0.359,Top 25
1190,1994,,Chuck Knoblauch,Minnesota,45.0,Top 25
1191,1994,,Kenny Lofton,Cleveland,160.0,Top 25
1192,1994,,"Ken Griffey, Jr.",Seattle,40.0,Top 25
1193,1994,,Frank Thomas,Chicago,0.494,Top 25
1194,1994,,Kirby Puckett,Minnesota,112.0,Top 25
1195,1994,,Frank Thomas,Chicago,106.0,Top 25
1196,1994,,Frank Thomas,Chicago,0.729,Top 25
1197,1994,,Kenny Lofton,Cleveland,60.0,Top 25
1198,1994,,Albert Belle,Cleveland,294.0,Top 25
1199,1995,,Frank Thomas,Chicago,136.0,Top 25
1200,1995,,Edgar Martinez,Seattle,0.356,Top 25
1201,1995,,Albert Belle,Cleveland,52.0,Top 25
1202,1995,,Edgar Martinez,Seattle,52.0,Top 25
1203,1995,,Lance Johnson,Chicago,186.0,Top 25
1204,1995,,Albert Belle,Cleveland,50.0,Top 25
1205,1995,,Edgar Martinez,Seattle,0.482,Top 25
1206,1995,,Albert Belle,Cleveland,126.0,Top 25
1207,1995,,Mo Vaughn,Boston,126.0,Top 25
1208,1995,,Albert Belle,Cleveland,121.0,Top 25
1209,1995,,Edgar Martinez,Seattle,121.0,Top 25
1210,1995,,Albert Belle,Cleveland,0.69,Top 25
1211,1995,,Kenny Lofton,Cleveland,54.0,Top 25
1212,1995,,Albert Belle,Cleveland,377.0,Top 25
1213,1996,,Tony Phillips,Chicago,125.0,Top 25
1214,1996,,Alex Rodriguez,Seattle,0.358,Top 25
1215,1996,,Alex Rodriguez,Seattle,54.0,Top 25
1216,1996,,Paul Molitor,Minnesota,225.0,Top 25
1217,1996,,Mark McGwire,Oakland,52.0,Top 25
1218,1996,,Mark McGwire,Oakland,0.468,Top 25
1219,1996,,Albert Belle,Cleveland,148.0,Top 25
1220,1996,,Alex Rodriguez,Seattle,141.0,Top 25
1221,1996,,Mark McGwire,Oakland,0.73,Top 25
1222,1996,,Kenny Lofton,Cleveland,75.0,Top 25
1223,1996,,Alex Rodriguez,Seattle,379.0,Top 25
1224,1997,,Jim Thome,Cleveland,120.0,Top 25
1225,1997,,Frank Thomas,Chicago,0.347,Top 25
1226,1997,,John Valentin,Boston,47.0,Top 25
1227,1997,,Nomar Garciaparra,Boston,209.0,Top 25
1228,1997,,"Ken Griffey, Jr.",Seattle,56.0,Top 25
1229,1997,,Frank Thomas,Chicago,0.461,Top 25
1230,1997,,"Ken Griffey, Jr.",Seattle,147.0,Top 25
1231,1997,,"Ken Griffey, Jr.",Seattle,125.0,Top 25
1232,1997,,"Ken Griffey, Jr.",Seattle,0.646,Top 25
1233,1997,,Brian Hunter,Detroit,74.0,Top 25
1234,1997,,"Ken Griffey, Jr.",Seattle,393.0,Top 25
1235,1998,,Rickey Henderson,Oakland,118.0,Top 25
1236,1998,,Bernie Williams,New York,0.339,Top 25
1237,1998,,Juan Gonzalez,Texas,50.0,Top 25
1238,1998,,Alex Rodriguez,Seattle,213.0,Top 25
1239,1998,,"Ken Griffey, Jr.",Seattle,56.0,Top 25
1240,1998,,Edgar Martinez,Seattle,0.433,Top 25
1241,1998,,Juan Gonzalez,Texas,157.0,Top 25
1242,1998,,Derek Jeter,New York,127.0,Top 25
1243,1998,,Albert Belle,Chicago,0.655,Top 25
1244,1998,,Rickey Henderson,Oakland,66.0,Top 25
1245,1998,,Albert Belle,Chicago,399.0,Top 25
1246,1999,,Jim Thome,Cleveland,127.0,Top 25
1247,1999,,Nomar Garciaparra,Boston,0.357,Top 25
1248,1999,,Shawn Green,Toronto,45.0,Top 25
1249,1999,,Derek Jeter,New York,219.0,Top 25
1250,1999,,"Ken Griffey, Jr.",Seattle,48.0,Top 25
1251,1999,,Edgar Martinez,Seattle,0.447,Top 25
1252,1999,,Manny Ramirez,Cleveland,165.0,Top 25
1253,1999,,Roberto Alomar,Cleveland,138.0,Top 25
1254,1999,,Manny Ramirez,Cleveland,0.663,Top 25
1255,1999,,Brian Hunter,Seattle,44.0,Top 25
1256,1999,,Shawn Green,Toronto,361.0,Top 25
1257,2000,,Jason Giambi,Oakland,137.0,Top 25
1258,2000,,Nomar Garciaparra,Boston,0.372,Top 25
1259,2000,,Carlos Delgado,Toronto,57.0,Top 25
1260,2000,,Darin Erstad,Anaheim,240.0,Top 25
1261,2000,,Troy Glaus,Anaheim,47.0,Top 25
1262,2000,,Jason Giambi,Oakland,0.476,Top 25
1263,2000,,Edgar Martinez,Seattle,145.0,Top 25
1264,2000,,Johnny Damon,Kansas City,136.0,Top 25
1265,2000,,Manny Ramirez,Cleveland,0.697,Top 25
1266,2000,,Johnny Damon,Kansas City,46.0,Top 25
1267,2000,,Carlos Delgado,Toronto,378.0,Top 25
1268,2001,,Jason Giambi,Oakland,129.0,Top 25
1269,2001,,Ichiro Suzuki,Seattle,0.35,Top 25
1270,2001,,Jason Giambi,Oakland,47.0,Top 25
1271,2001,,Ichiro Suzuki,Seattle,242.0,Top 25
1272,2001,,Alex Rodriguez,Texas,52.0,Top 25
1273,2001,,Jason Giambi,Oakland,0.477,Top 25
1274,2001,,Bret Boone,Seattle,141.0,Top 25
1275,2001,,Alex Rodriguez,Texas,133.0,Top 25
1276,2001,,Jason Giambi,Oakland,0.66,Top 25
1277,2001,,Ichiro Suzuki,Seattle,56.0,Top 25
1278,2001,,Alex Rodriguez,Texas,393.0,Top 25
1279,2002,,Jim Thome,Cleveland,122.0,Top 25
1280,2002,,Manny Ramirez,Boston,0.349,Top 25
1281,2002,,Garret Anderson,Anaheim,56.0,Top 25
1282,2002,,Nomar Garciaparra,Boston,56.0,Top 25
1283,2002,,Alfonso Soriano,New York,209.0,Top 25
1284,2002,,Alex Rodriguez,Texas,57.0,Top 25
1285,2002,,Manny Ramirez,Boston,0.45,Top 25
1286,2002,,Alex Rodriguez,Texas,142.0,Top 25
1287,2002,,Alfonso Soriano,New York,128.0,Top 25
1288,2002,,Jim Thome,Cleveland,0.677,Top 25
1289,2002,,Alfonso Soriano,New York,41.0,Top 25
1290,2002,,Alex Rodriguez,Texas,389.0,Top 25
1291,2003,,Jason Giambi,New York,129.0,Top 25
1292,2003,,Bill Mueller,Boston,0.326,Top 25
1293,2003,,Garret Anderson,Anaheim,49.0,Top 25
1294,2003,,Vernon Wells,Toronto,49.0,Top 25
1295,2003,,Vernon Wells,Toronto,215.0,Top 25
1296,2003,,Alex Rodriguez,Texas,47.0,Top 25
1297,2003,,Manny Ramirez,Boston,0.427,Top 25
1298,2003,,Carlos Delgado,Toronto,145.0,Top 25
1299,2003,,Alex Rodriguez,Texas,124.0,Top 25
1300,2003,,Alex Rodriguez,Texas,0.6,Top 25
1301,2003,,Carl Crawford,Tampa Bay,55.0,Top 25
1302,2003,,Vernon Wells,Toronto,373.0,Top 25
1303,2004,,Eric Chavez,Oakland,95.0,Top 25
1304,2004,,Ichiro Suzuki,Seattle,0.372,Top 25
1305,2004,,Brian Roberts,Baltimore,50.0,Top 25
1306,2004,,Ichiro Suzuki,Seattle,262.0,Top 25
1307,2004,,Manny Ramirez,Boston,43.0,Top 25
1308,2004,,Melvin Mora,Baltimore,0.419,Top 25
1309,2004,,Miguel Tejada,Baltimore,150.0,Top 25
1310,2004,,Vladimir Guerrero,Anaheim,124.0,Top 25
1311,2004,,Manny Ramirez,Boston,0.613,Top 25
1312,2004,,Carl Crawford,Tampa Bay,59.0,Top 25
1313,2004,,Vladimir Guerrero,Anaheim,366.0,Top 25
1314,2005,,Jason Giambi,New York,108.0,Top 25
1315,2005,,Michael Young,Texas,0.331,Top 25
1316,2005,,Miguel Tejada,Baltimore,50.0,Top 25
1317,2005,,Michael Young,Texas,221.0,Top 25
1318,2005,,Alex Rodriguez,New York,48.0,Top 25
1319,2005,,Jason Giambi,New York,0.44,Top 25
1320,2005,,David Ortiz,Boston,148.0,Top 25
1321,2005,,Alex Rodriguez,New York,124.0,Top 25
1322,2005,,Alex Rodriguez,New York,0.61,Top 25
1323,2005,,Chone Figgins,Los Angeles,62.0,Top 25
1324,2005,,Mark Teixeira,Texas,370.0,Top 25
1325,2006,,David Ortiz,Boston,119.0,Top 25
1326,2006,,Joe Mauer,Minnesota,0.347,Top 25
1327,2006,,Grady Sizemore,Cleveland,53.0,Top 25
1328,2006,,Ichiro Suzuki,Seattle,224.0,Top 25
1329,2006,,David Ortiz,Boston,54.0,Top 25
1330,2006,,Manny Ramirez,Boston,0.439,Top 25
1331,2006,,David Ortiz,Boston,137.0,Top 25
1332,2006,,Grady Sizemore,Cleveland,134.0,Top 25
1333,2006,,Travis Hafner,Cleveland,0.659,Top 25
1334,2006,,Carl Crawford,Tampa Bay,58.0,Top 25
1335,2006,,David Ortiz,Boston,355.0,Top 25
1336,2006,,Carl Crawford,Tampa Bay,16.0,Top 25
1337,2007,,David Ortiz,Boston,111.0,Top 25
1338,2007,,Magglio Ordonez,Detroit,0.363,Top 25
1339,2007,,Magglio Ordonez,Detroit,54.0,Top 25
1340,2007,,Ichiro Suzuki,Seattle,238.0,Top 25
1341,2007,,Alex Rodriguez,New York,54.0,Top 25
1342,2007,,David Ortiz,Boston,0.445,Top 25
1343,2007,,Alex Rodriguez,New York,156.0,Top 25
1344,2007,,Alex Rodriguez,New York,143.0,Top 25
1345,2007,,Alex Rodriguez,New York,0.645,Top 25
1346,2007,,Carl Crawford,Tampa Bay,50.0,Top 25
1347,2007,,Brian Roberts,Baltimore,50.0,Top 25
1348,2007,,Alex Rodriguez,New York,376.0,Top 25
1349,2007,,Curtis Granderson,Detroit,23.0,Top 25
1350,2008,,Jack Cust,Oakland,111.0,Top 25
1351,2008,,Joe Mauer,Minnesota,0.33,Top 25
1352,2008,,Dustin Pedroia,Boston,54.0,Top 25
1353,2008,,Dustin Pedroia,Boston,213.0,Top 25
1354,2008,,Ichiro Suzuki,Seattle,213.0,Top 25
1355,2008,,Miguel Cabrera,Detroit,37.0,Top 25
1356,2008,,Milton Bradley,Texas,0.436,Top 25
1357,2008,,Josh Hamilton,Texas,130.0,Top 25
1358,2008,,Dustin Pedroia,Boston,118.0,Top 25
1359,2008,,Alex Rodriguez,New York,0.573,Top 25
1360,2008,,Jacoby Ellsbury,Boston,50.0,Top 25
1361,2008,,Josh Hamilton,Texas,331.0,Top 25
1362,2008,,Curtis Granderson,Detroit,13.0,Top 25
1363,2009,,Chone Figgins,Los Angeles,101.0,Top 25
1364,2009,,Joe Mauer,Minnesota,0.365,Top 25
1365,2009,,Brian Roberts,Baltimore,56.0,Top 25
1366,2009,,Ichiro Suzuki,Seattle,225.0,Top 25
1367,2009,,Carlos Pena,Tampa Bay,39.0,Top 25
1368,2009,,Mark Teixeira,New York,39.0,Top 25
1369,2009,,Joe Mauer,Minnesota,0.444,Top 25
1370,2009,,Mark Teixeira,New York,122.0,Top 25
1371,2009,,DustinPedroia,Boston,115.0,Top 25
1372,2009,,Joe Mauer,Minnesota,0.587,Top 25
1373,2009,,Jacoby Ellsbury,Boston,70.0,Top 25
1374,2009,,Mark Teixeira,New York,344.0,Top 25
1375,2009,,Jacoby Ellsbury,Boston,10.0,Top 25
1376,2010,,Daric Barton,Oakland,110.0,Top 25
1377,2010,,Josh Hamilton,Texas,0.359,Top 25
1378,2010,,Adrian Beltre,Boston,49.0,Top 25
1379,2010,,Ichiro Suzuki,Seattle,214.0,Top 25
1380,2010,,Jose Bautista,Toronto,54.0,Top 25
1381,2010,,Miguel Cabrera,Detroit,0.42,Top 25
1382,2010,,Miguel Cabrera,Detroit,126.0,Top 25
1383,2010,,Mark Teixeira,New York,113.0,Top 25
1384,2010,,Josh Hamilton,Texas,0.633,Top 25
1385,2010,,Juan Pierre,Chicago,68.0,Top 25
1386,2010,,Jose Bautista,Toronto,351.0,Top 25
1387,2010,,Carl Crawford,Tampa Bay,13.0,Top 25
1388,2011,,Jose Bautista,Toronto,132.0,Top 25
1389,2011,,Miguel Cabrera,Detroit,0.344,Top 25
1390,2011,,Miguel Cabrera,Detroit,48.0,Top 25
1391,2011,,Adrian Gonzalez,Boston,213.0,Top 25
1392,2011,,Michael Young,Texas,213.0,Top 25
1393,2011,,Jose Bautista,Toronto,43.0,Top 25
1394,2011,,Miguel Cabrera,Detroit,0.448,Top 25
1395,2011,,Curtis Granderson,New York,119.0,Top 25
1396,2011,,Curtis Granderson,New York,136.0,Top 25
1397,2011,,Jose Bautista,Toronto,0.608,Top 25
1398,2011,,Coco Crisp,Oakland,49.0,Top 25
1399,2011,,Brett Gardner,New York,49.0,Top 25
1400,2011,,Jacoby Ellsbury,Boston,364.0,Top 25
1401,2011,,Peter Bourjos,Los Angeles,11.0,Top 25
1402,2011,,Austin Jackson,Detroit,11.0,Top 25
1403,2012,,Adam Dunn,Chicago,105.0,Top 25
1404,2012,,Miguel Cabrera,Detroit,0.33,Top 25
1405,2012,,Alex Gordon,Kansas City,51.0,Top 25
1406,2012,,Derek Jeter,New York,216.0,Top 25
1407,2012,,Miguel Cabrera,Detroit,44.0,Top 25
1408,2012,,Joe Mauer,Minnesota,0.416,Top 25
1409,2012,,Miguel Cabrera,Detroit,139.0,Top 25
1410,2012,,Mike Trout,Los Angeles,129.0,Top 25
1411,2012,,Miguel Cabrera,Detroit,0.606,Top 25
1412,2012,,Mike Trout,Los Angeles,49.0,Top 25
1413,2012,,Miguel Cabrera,Detroit,377.0,Top 25
1414,2012,,Austin Jackson,Detroit,10.0,Top 25
1415,2013,,Mike Trout,Los Angeles,110.0,Top 25
1416,2013,,Miguel Cabrera,Detroit,0.348,Top 25
1417,2013,,Manny Machado,Baltimore,51.0,Top 25
1418,2013,,Adrian Beltre,Texas,199.0,Top 25
1419,2013,,Chris Davis,Baltimore,53.0,Top 25
1420,2013,,Miguel Cabrera,Detroit,0.442,Top 25
1421,2013,,Chris Davis,Baltimore,138.0,Top 25
1422,2013,,Mike Trout,Los Angeles,109.0,Top 25
1423,2013,,Miguel Cabrera,Detroit,0.636,Top 25
1424,2013,,Jacoby Ellsbury,Boston,52.0,Top 25
1425,2013,,Chris Davis,Baltimore,370.0,Top 25
1426,2014,,Carlos Santana,Cleveland,113.0,Top 25
1427,2014,,Jose Altuve,Houston,0.341,Top 25
1428,2014,,Miguel Cabrera,Detroit,52.0,Top 25
1429,2014,,Jose Altuve,Houston,225.0,Top 25
1430,2014,,Nelson Cruz,Baltimore,40.0,Top 25
1431,2014,,Victor Martinez,Detroit,0.409,Top 25
1432,2014,,Mike Trout,Los Angeles,111.0,Top 25
1433,2014,,Mike Trout,Los Angeles,115.0,Top 25
1434,2014,,Jose Abreu,Chicago,0.581,Top 25
1435,2014,,Jose Altuve,Chicago,56.0,Top 25
1436,2014,,Mike Trout,Los Angeles,338.0,Top 25
1437,2014,,Michael Bourn,Cleveland,10.0,Top 25
1438,2014,,Adam Eaton,Chicago,10.0,Top 25
1439,2015,,Jose Bautista,Toronto,110.0,Top 25
1440,2015,,Miguel Cabrera,Detroit,0.338,Top 25
1441,2015,,Michael Brantley,Cleveland,45.0,Top 25
1442,2015,,Jose Altuve,Houston,200.0,Top 25
1443,2015,,Chris Davis,Baltimore,47.0,Top 25
1444,2015,,Miguel Cabrera,Detroit,0.44,Top 25
1445,2015,,Josh Donaldson,Toronto,123.0,Top 25
1446,2015,,Josh Donaldson,Toronto,122.0,Top 25
1447,2015,,Mike Trout,Los Angeles,0.59,Top 25
1448,2015,,Jose Altuve,Houston,38.0,Top 25
1449,2015,,Josh Donaldson,Toronto,352.0,Top 25
1450,2016,,Mike Trout,Los Angeles,116.0,Top 25
1451,2016,,Jose Altuve,Houston,0.338,Top 25
1452,2016,,David Ortiz,Boston,48.0,Top 25
1453,2016,,Jose Altuve,Houston,216.0,Top 25
1454,2016,,Mark Trumbo,Baltimore,47.0,Top 25
1455,2016,,Mike Trout,Los Angeles,0.441,Top 25
1456,2016,,Edwin Encarnacion,Toronto,127.0,Top 25
1457,2016,,David Ortiz,Boston,127.0,Top 25
1458,2016,,Mike Trout,Los Angeles,123.0,Top 25
1459,2016,,David Ortiz,Boston,0.62,Top 25
1460,2016,,Rajai Davis,Cleveland,43.0,Top 25
1461,2016,,Mookie Betts,Boston,359.0,Top 25
1462,2017,,Aaron Judge,New York Yankees,127.0,Top 25
1463,2017,,Jose Altuve,Houston Astros,0.346,Top 25
1464,2017,,Jose Ramirez,Cleveland Indians,56.0,Top 25
1465,2017,,Jose Altuve,Houston Astros,204.0,Top 25
1466,2017,,Aaron Judge,New York Yankees,52.0,Top 25
1467,2017,,Mike Trout,Los Angeles Angels,0.442,Top 25
1468,2017,,Nelson Cruz,Seattle Mariners,119.0,Top 25
1469,2017,,Aaron Judge,New York Yankees,128.0,Top 25
