id,year,statistic,name,team,value,top_25
994,2009,,C.C. Sabathia,New York,19.0,Top 25
995,2010,,Cliff Lee,Seattle / Texas,7.0,Top 25
996,2010,,Carl Pavano,Minnesota,7.0,Top 25
997,2010,,Felix Hernandez,Seattle,2.27,Top 25
998,2010,,Randy Choate,Tampa Bay,85.0,Top 25
999,2010,,Rafael Soriano,Tampa Bay,45.0,Top 25
1000,2010,,Dallas Braden,Oakland,2.0,Top 25
1001,2010,,Carl Pavano,Minnesota,2.0,Top 25
1002,2010,,Jered Weaver,Los Angeles,233.0,Top 25
1003,2010,,Tommy Hunter,Texas,0.765,Top 25
1004,2010,,C.C. Sabathia,New York,21.0,Top 25
1005,2011,,James Shields,Tampa Bay,11.0,Top 25
1006,2011,,Justin Verlander,Detroit,2.4,Top 25
1007,2011,,Jose Valverde,Detroit,75.0,Top 25
1008,2011,,Jose Valverde,Detroit,49.0,Top 25
1009,2011,,Derek Holland,Texas,4.0,Top 25
1010,2011,,James Shields,Tampa Bay,4.0,Top 25
1011,2011,,Justin Verlander,Detroit,250.0,Top 25
1012,2011,,Justin Verlander,Detroit,0.828,Top 25
1013,2011,,Justin Verlander,Detroit,24.0,Top 25
1014,2012,,Justin Verlander,Detroit,6.0,Top 25
1015,2012,,David Price,Tampa Bay,2.56,Top 25
1016,2012,,Boone Logan,New York,80.0,Top 25
1017,2012,,Jim Johnson,Baltimore,51.0,Top 25
1018,2012,,Felix Hernandez,Seattle,5.0,Top 25
1019,2012,,Justin Verlander,Detroit,239.0,Top 25
1020,2012,,David Price,Tampa Bay,0.8,Top 25
1021,2012,,Jered Weaver,Los Angeles,0.8,Top 25
1022,2012,,David Price,Tampa Bay,20.0,Top 25
1023,2012,,Jered Weaver,Los Angeles,20.0,Top 25
1024,2013,,David Price,Tampa Bay,4.0,Top 25
1025,2013,,Chris Sale,Chicago,4.0,Top 25
1026,2013,,Anibal Sanchez,Detroit,2.57,Top 25
1027,2013,,Joel Peralta,Tampa Bay,80.0,Top 25
1028,2013,,Jim Johnson,Baltimore,50.0,Top 25
1029,2013,,Bartolo Colon,Oakland,3.0,Top 25
1030,2013,,Justin Masterson,Cleveland,3.0,Top 25
1031,2013,,Yu Darvish,Texas,277.0,Top 25
1032,2013,,Max Scherzer,Detroit,0.875,Top 25
1033,2014,,Dallas Keuchel,Houston,5.0,Top 25
1034,2014,,Felix Hernandez,Seattle,2.14,Top 25
1035,2014,,Bryan Shaw,Cleveland,80.0,Top 25
1036,2014,,Fernando Rodney,Seattle,48.0,Top 25
1037,2014,,Rick Porcello,Detroit,3.0,Top 25
1038,2014,,David Price,Tampa Bay / Detroit,271.0,Top 25
1039,2014,,Max Scherzer,Detroit,0.783,Top 25
1040,2014,,Corey Kluber,Texas,18.0,Top 25
1041,2014,,Max Scherzer,Detroit,18.0,Top 25
1042,2014,,Jered Weaver,Los Angeles,18.0,Top 25
1043,2015,,Mark Buehrle,Toronto,4.0,Top 25
1044,2015,,Corey Kluber,Cleveland,4.0,Top 25
1045,2015,,David Price,Detroit / Toronto,2.45,Top 25
1046,2015,,Kevin Jepsen,Tampa Bay / Minnesota,75.0,Top 25
1047,2015,,Brad Boxberger,Tampa Bay,41.0,Top 25
1048,2015,,Sonny Gray,Oakland,2.0,Top 25
1049,2015,,Felix Hernandez,Seattle,2.0,Top 25
1050,2015,,Dallas Keuchel,Houston,2.0,Top 25
1051,2015,,Mike Montgomery,Seattle,2.0,Top 25
1052,2015,,Jeff Samardzija,Chicago,2.0,Top 25
1053,2015,,Chris Sale,Chicago,274.0,Top 25
1054,2015,,David Price,Detroit / Toronto,0.783,Top 25
1055,2016,,Chris Sale,Chicago,6.0,Top 25
1056,2016,,Aaron Sanchez,Toronto,3.0,Top 25
1057,2016,,Bryan Shaw,Cleveland,75.0,Top 25
1058,2016,,Zach Britton,Baltimore,47.0,Top 25
1059,2016,,Corey Kluber,Cleveland,2.0,Top 25
1060,2016,,Justin Verlander,Detroit,254.0,Top 25
1061,2016,,Aaron Sanchez,Toronto,0.882,Top 25
1062,2017,,Corey Kluber,Cleveland Indians,5.0,Top 25
1063,2017,,Ervin Santana,Minnesota Twins,5.0,Top 25
1064,2017,,Corey Kluber,Cleveland Indians,2.25,Top 25
1065,2017,,Bryan Shaw,Cleveland Indians,79.0,Top 25
1066,2017,,Alex Colome,Tampa Bay Rays,46.0,Top 25
1067,2017,,Corey Kluber,Cleveland Indians,3.0,Top 25
1068,2017,,Ervin Santana,Minnesota Twins,3.0,Top 25
1069,2017,,Chris Sale,Boston Red Sox,308.0,Top 25
1070,2017,,Corey Kluber,Cleveland Indians,0.818,Top 25
1071,2017,,Carlos Carrasco,Cleveland Indians,18.0,Top 25
1072,2017,,Corey Kluber,Cleveland Indians,18.0,Top 25
1073,2017,,Jason Vargas,Kansas City Royals,18.0,Top 25
1074,2018,,Jose Berrios,Minnesota Twins,2.0,Top 25
1075,2018,,Carlos Carrasco,Cleveland Indians,2.0,Top 25
1076,2018,,Corey Kluber,Cleveland Indians,2.0,Top 25
1077,2018,,James Paxton,Seattle Mariners,2.0,Top 25
1078,2018,,Blake Snell,Tampa Bay Rays,1.89,Top 25
1079,2018,,Ryan Pressly,Minnesota Twins,77.0,Top 25
1080,2018,,Ryan Pressly,Houston Astros,77.0,Top 25
1081,2018,,Edwin Diaz,Seattle Mariners,57.0,Top 25
1082,2018,,Jose Berrios,Minnesota Twins,1.0,Top 25
1083,2018,,Mike Clevinger,Cleveland Indians,1.0,Top 25
1084,2018,,Gerrit Cole,Houston Astros,1.0,Top 25
1085,2018,,Andrew Heaney,Los Angeles Angels,1.0,Top 25
1086,2018,,Corey Kluber,Cleveland Indians,1.0,Top 25
1087,2018,,Sean Manaea,Oakland Athletics,1.0,Top 25
1088,2018,,Daniel Mengden,Oakland Athletics,1.0,Top 25
1089,2018,,James Paxton,Seattle Mariners,1.0,Top 25
1090,2018,,Luis Severino,New York Yankees,1.0,Top 25
1091,2018,,Masahiro Tanaka,New York Yankees,1.0,Top 25
1092,2018,,Justin Verlander,Houston Astros,1.0,Top 25
1093,2018,,Justin Verlander,Houston Astros,290.0,Top 25
1094,2018,,Charlie Morton,Houston Astros,0.833,Top 25
1095,2018,,Blake Snell,Tampa Bay Rays,21.0,Top 25
1096,2019,,Shane Bieber,Cleveland Indians,3.0,Top 25
1097,2019,,Lucas Giolito,Chicago White Sox,3.0,Top 25
1098,2019,,Gerrit Cole,Houston Astros,2.5,Top 25
1099,2019,,Yusmeiro Petit,Oakland Athletics,80.0,Top 25
1100,2019,,Roberto Osuna,Houston Astros,38.0,Top 25
1101,2019,,Shane Bieber,Cleveland Indians,2.0,Top 25
1102,2019,,Lucas Giolito,Chicago White Sox,2.0,Top 25
1103,2019,,Gerrit Cole,Houston Astros,326.0,Top 25
1104,2019,,Gerrit Cole,Houston Astros,0.8,Top 25
1105,2020,,Gerrit Cole,New York Yankees,2.0,Top 25
1106,2020,,Shane Bieber,Cleveland Indians,1.63,Top 25
1107,2020,,Scott Barlow,Kansas City Royals,32.0,Top 25
1108,2020,,Brad Hand,Cleveland Indians,16.0,Top 25
1109,2020,,Gerrit Cole,New York Yankees,1.0,Top 25
1110,2020,,Kyle Gibson,Texas Rangers,1.0,Top 25
1111,2020,,Lucas Giolito,Chicago White Sox,1.0,Top 25
1112,2020,,Brad Keller,Kansas City Royals,1.0,Top 25
1113,2020,,Mike Minor,Oakland Athletics,1.0,Top 25
1114,2020,,Shane Bieber,Cleveland Indians,122.0,Top 25
1115,2020,,Shane Bieber,Cleveland Indians,0.889,Top 25
1116,2020,,Shane Bieber,Cleveland Indians,8.0,Top 25
1117,2021,,Gerrit Cole,New York Yankees,2.0,Top 25
1118,2021,,Sean Manaea,Oakland Athletics,2.0,Top 25
1119,2021,,Robbie Ray,Toronto Blue Jays,2.84,Top 25
1120,2021,,Bryan Shaw,Cleveland Indians,81.0,Top 25
1121,2021,,Liam Hendriks,Chicago White Sox,38.0,Top 25
1122,2021,,Sean Manaea,Oakland Athletics,2.0,Top 25
1123,2021,,Robbie Ray,Toronto Blue Jays,248.0,Top 25
1124,2021,,"Lance McCullers, Jr.",Houston Astros,0.722,Top 25
1125,2021,,Gerrit Cole,New York Yankees,16.0,Top 25
1126,2022,,Framber Valdez,Houston Astros,3.0,Top 25
1127,2022,,Justin Verlander,Houston Astros,1.75,Top 25
1128,2022,,Adam Cimber,Toronto Blue Jays,77.0,Top 25
1129,2022,,Emmanuel Clase,Cleveland Guardians,77.0,Top 25
1130,2022,,Emmanuel Clase,Cleveland Guardians,42.0,Top 25
1131,2022,,Dylan Cease,Chicago White Sox,1.0,Top 25
1132,2022,,Nestor Cortes,New York Yankees,1.0,Top 25
1133,2022,,Reid Detmers,Los Angeles Angels,1.0,Top 25
1134,2022,,Nathan Eovaldi,Boston Red Sox,1.0,Top 25
1135,2022,,Dean Kremer,Baltimore Orioles,1.0,Top 25
1136,2022,,Martín Pérez,Texas Rangers,1.0,Top 25
1137,2022,,Patrick Sandoval,Los Angeles Angels,1.0,Top 25
1138,2022,,Framber Valdez,Houston Astros,1.0,Top 25
1139,2022,,Michael Wacha,Boston Red Sox,1.0,Top 25
1140,2022,,Corbin Burnes,Milwaukee Brewers,243.0,Top 25
1141,2022,,Justin Verlander,Houston Astros,0.818,Top 25
1142,2022,,Justin Verlander,Houston Astros,18.0,Top 25
1143,2023,,Jordan Lyles,Kansas City Royals,3.0,Top 25
1144,2023,,Gerrit Cole,New York Yankees,2.63,Top 25
1145,2023,,Matt Brash,Seattle Mariners,78.0,Top 25
1146,2023,,Emmanuel Clase,Cleveland Guardians,44.0,Top 25
1147,2023,,Gerrit Cole,New York Yankees,2.0,Top 25
1148,2023,,Framber Valdez,Houston Astros,2.0,Top 25
1149,2023,,Kevin Gausman,Toronto Blue Jays,237.0,Top 25
1150,2023,,Gerrit Cole,New York Yankees,0.789,Top 25
1151,2023,,Chris Bassitt,Toronto Blue Jays,16.0,Top 25
1152,2023,,Zach Eflin,Tampa Bay Rays,16.0,Top 25
1153,2024,,Kevin Gausman,Toronto,2.0,Top 25
1154,2024,,Tarik Skubal,Detroit,2.39,Top 25
1155,2024,,T.J. McFarland,Oakland,79.0,Top 25
1156,2024,,Emmanuel Clase,Cleveland,47.0,Top 25
1157,2024,,Ronel Blanco,Houston,1.0,Top 25
1158,2024,,Joey Estes,Oakland,1.0,Top 25
1159,2024,,Kevin Gausman,Toronto,1.0,Top 25
1160,2024,,Tanner Houck,Boston,1.0,Top 25
1161,2024,,Keider Montero,Detroit,1.0,Top 25
1162,2024,,Tarik Skubal,Detroit,228.0,Top 25
1163,2024,,Tarik Skubal,Detroit,0.818,Top 25
1164,2024,,Tarik Skubal,Detroit,18.0,Top 25
1165,2025,,Tanner Bibee,Cleveland,2.0,Top 25
1166,2025,,Framber Valdez,Houston,2.0,Top 25
1167,2025,,Tarik Skubal,Detroit,2.21,Top 25
1168,2025,,Brendon Little,Toronto,79.0,Top 25
1169,2025,,Carlos Estévez,Kansas City,42.0,Top 25
1170,2025,,Tanner Bibee,Cleveland,1.0,Top 25
1171,2025,,Garrett Crochet,Boston,1.0,Top 25
1172,2025,,Nathan Eovaldi,Texas,1.0,Top 25
1173,2025,,Kevin Gausman,Toronto,1.0,Top 25
1174,2025,,Tarik Skubal,Detroit,1.0,Top 25
1175,2025,,Garrett Crochet,Boston,255.0,Top 25
1176,2025,,Max Fried,New York,0.792,Top 25
1177,2025,,Max Fried,New York,19.0,Top 25
